id	geometry
77	POLYGON((10.58598224 63.30534751,10.58598354 63.30566837,10.58598174 63.30569998,10.58598183 63.30570647,10.58598035 63.30570807,10.58597669 63.30571275,10.58597794 63.30571555,10.58597564 63.30571945,10.58597349 63.30572191,10.58597074 63.3057283,10.5859728 63.30574018,10.58597573 63.30576921,10.58597523 63.30602105,10.58677805 63.30717768,10.58814243 63.30709113,10.58952737 63.30705885,10.58907108 63.30648228,10.58937091 63.3062913,10.59126992 63.30565089,10.59092282 63.30364458,10.59108312 63.30296054,10.59077255 63.30213792,10.59091803 63.30106077,10.59083217 63.29978346,10.58711167 63.29858459,10.58604603 63.30143648,10.58603266 63.30194752,10.58603266 63.30235007,10.58603267 63.30261651,10.58603267 63.30294284,10.58630703 63.30473745,10.58598224 63.30534751),(10.5898942 63.30209224,10.58992006 63.30218779,10.5899657 63.30226556,10.58992444 63.30240287,10.58993676 63.30242216,10.59051277 63.30233185,10.59059935 63.30212671,10.59063226 63.3020825,10.59059798 63.3020517,10.59062732 63.30203963,10.59045509 63.30190263,10.5898942 63.30209224),(10.58716973 63.29969676,10.58712689 63.29968357,10.5871113 63.2996945,10.58707173 63.29968837,10.58703901 63.29968662,10.58703312 63.299709,10.58702396 63.29973611,10.5870209 63.29975086,10.58699249 63.29976722,10.58698308 63.29978436,10.58697608 63.29978927,10.58691415 63.29974542,10.58691178 63.29979137,10.5869126 63.29980062,10.58697108 63.29979277,10.58692013 63.29982848,10.58693497 63.30001168,10.58693982 63.30007958,10.58693668 63.30013535,10.58695442 63.30016486,10.58692878 63.30020825,10.58695211 63.30023532,10.58695872 63.30029644,10.58699032 63.30038023,10.58711153 63.30036785,10.58730155 63.30036044,10.58737167 63.30034545,10.58750311 63.30033701,10.58748269 63.30025842,10.58749635 63.30021744,10.58753071 63.30015768,10.5875543 63.30012937,10.5875543 63.30006562,10.58753497 63.29992849,10.5875124 63.29980222,10.58747121 63.29978954,10.58746735 63.29976817,10.58747639 63.29974192,10.58747383 63.29971545,10.58744186 63.29968828,10.58742298 63.29967517,10.58732087 63.29968422,10.58724588 63.29968655,10.58722812 63.29967991,10.58720094 63.29968937,10.58717482 63.29969673,10.58716973 63.29969676),(10.58730097 63.30222963,10.58724495 63.30221515,10.58712466 63.30219639,10.58710081 63.30224457,10.58710823 63.30228311,10.58706271 63.30234309,10.58717138 63.30235683,10.58727068 63.30236139,10.58733684 63.30234721,10.58733019 63.30228829,10.5873247 63.30227806,10.5873282 63.30227576,10.58732484 63.3022714,10.5873308 63.30226619,10.58732947 63.30225044,10.58730097 63.30222963),(10.58649081 63.30665536,10.58645572 63.30666432,10.58646201 63.30670825,10.58647339 63.30672262,10.58647818 63.30672719,10.58647829 63.30672905,10.5864772 63.30673013,10.58647828 63.30673213,10.58647924 63.30673571,10.58648323 63.30674111,10.58649013 63.30675254,10.58650726 63.3067542,10.5865073 63.30675365,10.58650733 63.30675365,10.58650763 63.30675394,10.58650874 63.30675472,10.58650928 63.30675551,10.58651035 63.30675345,10.58651094 63.30675369,10.58651141 63.30675336,10.58651162 63.30675294,10.58651105 63.30675247,10.58651112 63.30675238,10.58651147 63.30675228,10.58651101 63.30675209,10.58651052 63.30675207,10.58651053 63.30675191,10.58651058 63.30675166,10.58651116 63.30675111,10.58651055 63.30674985,10.58650811 63.30673839,10.58650814 63.30673401,10.58650697 63.30673102,10.58650863 63.30672838,10.58650873 63.30672632,10.5865089 63.30672308,10.58650895 63.30671581,10.58650655 63.30670185,10.58650205 63.30668855,10.58649948 63.30667696,10.58649859 63.30667834,10.58649081 63.30665536),(10.58801831 63.30266435,10.58797003 63.30271242,10.58795894 63.30276443,10.5879587 63.30277013,10.58795181 63.30277023,10.58795234 63.30277308,10.58795894 63.3027745,10.5879558 63.30277666,10.58795129 63.30278323,10.58794837 63.30281,10.5879873 63.30282191,10.58801416 63.30281121,10.58809255 63.30282349,10.5882497 63.30281986,10.58826506 63.30275651,10.58822212 63.30273245,10.5885568 63.30264435,10.58855814 63.30252301,10.58855204 63.30247917,10.58856534 63.30240702,10.58840718 63.30236985,10.58839296 63.30237017,10.58839871 63.3023618,10.58843626 63.30229477,10.58829753 63.30224887,10.58816454 63.3022629,10.58806813 63.302277,10.58801868 63.30220731,10.5879193 63.30223738,10.58792753 63.30230545,10.58792058 63.30232711,10.58792291 63.30234351,10.58791828 63.30235551,10.58792101 63.30236761,10.58793009 63.30237784,10.58793663 63.30239521,10.58794199 63.30242229,10.58795249 63.30265683,10.58801831 63.30266435),(10.58744455 63.29929011,10.587422 63.29947963,10.58745489 63.29958955,10.58752944 63.29954949,10.5876858 63.29955716,10.58777676 63.29952103,10.58778471 63.29951154,10.58782986 63.29950069,10.58791911 63.29935165,10.5879124 63.29934158,10.58787283 63.29914252,10.58781465 63.29912016,10.58779877 63.29911881,10.58778231 63.29913412,10.5876315 63.29911286,10.58761694 63.29911109,10.58757471 63.29910961,10.58756933 63.29910775,10.58752876 63.29910757,10.58748891 63.29909752,10.58743618 63.29914002,10.58748958 63.29918326,10.58744455 63.29929011),(10.58822918 63.30505617,10.5880131 63.30519291,10.58834657 63.30526116,10.58846635 63.30525018,10.58849098 63.30524184,10.58847145 63.30522896,10.58848393 63.30520661,10.58848565 63.30508162,10.58822918 63.30505617),(10.5902143 63.30078287,10.59008997 63.30081364,10.58997318 63.30113855,10.58994016 63.30118353,10.58992675 63.30125112,10.58992675 63.30132872,10.58992675 63.30137387,10.58992675 63.30141593,10.58993852 63.3014353,10.58992675 63.30149164,10.58995508 63.30155915,10.58998016 63.30172289,10.59008152 63.30172,10.59033263 63.30171248,10.59047316 63.30173574,10.59062576 63.30172243,10.590596 63.30155724,10.59062463 63.30148382,10.59062628 63.30143123,10.59061244 63.30140919,10.59060423 63.3013738,10.5906308 63.30133998,10.59060198 63.30130017,10.59059086 63.30127608,10.59065063 63.30127445,10.59065009 63.30116462,10.59065142 63.30115334,10.59062965 63.30075193,10.59046306 63.3008258,10.5902143 63.30078287),(10.59036792 63.30310465,10.59033368 63.30313728,10.59031633 63.30316635,10.59025514 63.30319474,10.59028158 63.30327138,10.59034692 63.30324534,10.59036803 63.30323543,10.5903751 63.303228,10.5904005 63.30322335,10.5903973 63.30318832,10.5903942 63.30318376,10.59040485 63.30316901,10.59036792 63.30310465))
78	POLYGON((10.49215547 63.359877,10.49225009 63.35904422,10.49034177 63.35594228,10.48937781 63.35556059,10.4884514 63.35545712,10.4862947 63.35604128,10.48621028 63.35629845,10.4857624 63.35736692,10.49227857 63.36557404,10.49215547 63.359877),(10.49056053 63.36329133,10.49054221 63.36328836,10.49051947 63.36329158,10.49048994 63.36329263,10.49049003 63.36330203,10.4904955 63.363315,10.49050499 63.36332422,10.49051272 63.36333235,10.49051607 63.36333871,10.49052998 63.36334976,10.4905402 63.36336672,10.49059182 63.36340705,10.49058913 63.36334519,10.49059084 63.36332968,10.49058861 63.36332405,10.49059125 63.36332005,10.49058969 63.36331747,10.49059255 63.36331443,10.49059451 63.36330748,10.49059227 63.36329956,10.49057782 63.36329217,10.49056053 63.36329133))
79	POLYGON((10.54473483 63.29659886,10.54549885 63.2965827,10.54579515 63.29917211,10.54577559 63.29954995,10.54568262 63.29994043,10.55000258 63.30095639,10.54577604 63.30029913,10.55067541 63.30167814,10.5503989 63.30054165,10.55035999 63.300346,10.54980464 63.29724653,10.54963486 63.29584868,10.54763074 63.2951453,10.54716322 63.29522234,10.54631627 63.29523864,10.54640688 63.29568476,10.5464541 63.29613221,10.54473483 63.29659886),(10.5497859 63.2982741,10.54977042 63.29835585,10.54971603 63.298336,10.54971383 63.29846031,10.54971604 63.29847371,10.54974442 63.29848687,10.54974105 63.29849513,10.54973465 63.29850631,10.54973947 63.29854044,10.54991764 63.2986982,10.54995286 63.29858357,10.54997006 63.29859155,10.5499587 63.29842456,10.54991228 63.29840762,10.54990797 63.2984001,10.5497859 63.2982741),(10.54929104 63.29890312,10.54917777 63.29911944,10.54916308 63.29921981,10.54918198 63.29927365,10.54919013 63.29932792,10.54932929 63.29933044,10.54941203 63.29933707,10.54949106 63.29934461,10.54959927 63.29931803,10.54959786 63.29928015,10.54960554 63.29921368,10.54961169 63.2991336,10.54961653 63.29912822,10.54961354 63.29907319,10.54961683 63.29905218,10.54961525 63.29904874,10.54961553 63.29904278,10.54961451 63.29903831,10.54961433 63.29903478,10.54961581 63.29903194,10.54961644 63.29902865,10.54961572 63.29902383,10.54961831 63.29901769,10.54962143 63.29900457,10.5496233 63.29898032,10.54958507 63.29866664,10.54960772 63.29859595,10.54961687 63.29852094,10.54961687 63.29843865,10.54943699 63.29845187,10.54931119 63.29844889,10.54920449 63.29851939,10.54920074 63.29863011,10.54929104 63.29890312),(10.54604319 63.29879634,10.5460966 63.29847723,10.54599814 63.29886722,10.54597374 63.29887478,10.54596568 63.29891415,10.54598827 63.29892531,10.54592358 63.2989555,10.54592312 63.29897719,10.54588902 63.2990092,10.54590519 63.29893515,10.54588761 63.29901102,10.54587168 63.2990271,10.54587117 63.29902268,10.54585568 63.29906522,10.54586438 63.29902998,10.54584514 63.29907514,10.54585938 63.29910844,10.54580855 63.29918379,10.54582398 63.29918494,10.54581602 63.29923094,10.54581401 63.29922843,10.54580769 63.2992473,10.54581358 63.29925639,10.54580931 63.29926398,10.54580457 63.29926717,10.54581359 63.29926148,10.54581051 63.29926455,10.54581056 63.29926467,10.54580739 63.2992705,10.54580977 63.29926483,10.54580543 63.29927179,10.54580594 63.29927499,10.54580977 63.29927657,10.5458084 63.29927879,10.54580978 63.29928038,10.54580665 63.29928313,10.54580239 63.2992796,10.5458013 63.2992843,10.54582348 63.29930168,10.54579961 63.29928618,10.5458197 63.29930943,10.54579742 63.29930343,10.54581804 63.29931383,10.54584061 63.29932017,10.5458388 63.29931784,10.54585943 63.29932248,10.54586168 63.29934415,10.54589045 63.29933747,10.5461636 63.29934242,10.5461636 63.29929961,10.5461636 63.29927268,10.5461636 63.29922852,10.5461636 63.29917559,10.54616001 63.2991107,10.54613779 63.29908965,10.54613174 63.29907454,10.54616612 63.29906306,10.54615837 63.29905021,10.54616371 63.29904825,10.54616356 63.29904073,10.54616491 63.29902948,10.54615282 63.29902683,10.54615132 63.29900501,10.54615987 63.29900935,10.54615419 63.29899983,10.54615178 63.29896085,10.54614392 63.2987712,10.54614419 63.29877288,10.54617035 63.29829028,10.54617155 63.29828384,10.54611104 63.29826346,10.54605318 63.29824657,10.54609503 63.29826198,10.54610635 63.29846192,10.54604319 63.29879634),(10.54671679 63.2954573,10.54663697 63.29542208,10.54663768 63.2953827,10.54665761 63.2953157,10.546615 63.29524138,10.54644423 63.29524501,10.54639126 63.29525366,10.54634628 63.29526205,10.54634839 63.2952791,10.54634696 63.29529221,10.5463472 63.29529423,10.54634672 63.29529402,10.54634749 63.29529668,10.5463486 63.29530606,10.54635054 63.29533281,10.54636117 63.29534395,10.54639045 63.29544512,10.54643335 63.29553144,10.54645731 63.29560866,10.54647219 63.29574969,10.54656356 63.29568871,10.54661895 63.29576185,10.54666052 63.29562399,10.54671653 63.29558661,10.54671578 63.29554344,10.54671576 63.29553933,10.54671545 63.29553767,10.54671527 63.29553639,10.54671576 63.29553335,10.54671679 63.2954573),(10.54631198 63.2997848,10.5461713 63.29982859,10.54578648 63.29984919,10.54609309 63.29995454,10.5458541 63.29986827,10.54646183 63.29980266,10.54631198 63.2997848))
80	POLYGON((10.62062817 63.40468358,10.62073689 63.40438748,10.62053489 63.40487997,10.62068048 63.40507016,10.62062311 63.40518481,10.62061541 63.40524013,10.62061181 63.40524257,10.6205819 63.40521209,10.62061163 63.40524286,10.62061544 63.40525761,10.62061852 63.40526212,10.61990354 63.40534316,10.61992457 63.40536087,10.61975797 63.40546213,10.61974493 63.40557061,10.62002251 63.40537705,10.62008574 63.40563132,10.61999112 63.40568598,10.61980006 63.40580052,10.62052076 63.40556457,10.62058991 63.40544552,10.62064482 63.40546718,10.62070768 63.405404,10.62072821 63.40545397,10.6208533 63.40546572,10.62094811 63.40547691,10.62072543 63.40546219,10.62096165 63.40554947,10.62106946 63.40554422,10.62130524 63.40552641,10.62114016 63.4054774,10.62154287 63.40542086,10.62252295 63.40536445,10.62308756 63.40520692,10.62354853 63.40475805,10.62309192 63.40440466,10.62235589 63.40447104,10.62202512 63.40387676,10.62124902 63.4044082,10.62062817 63.40468358),(10.62320055 63.40454212,10.62319772 63.40463295,10.62319798 63.40463393,10.62319807 63.40463519,10.62322762 63.40466655,10.62330323 63.40464526,10.6232932 63.40460397,10.62320055 63.40454212),(10.62225609 63.4043,10.62222246 63.40428241,10.62221768 63.40423271,10.62221733 63.40423044,10.62221122 63.40422322,10.62220354 63.40422884,10.62220304 63.40423366,10.62221467 63.40427833,10.62219289 63.40426694,10.62219723 63.40431224,10.62219036 63.40433189,10.62219011 63.40434305,10.62219538 63.40435121,10.62219738 63.40435904,10.62219848 63.40436525,10.62220506 63.40437157,10.62221049 63.40437536,10.62220742 63.40438854,10.62220274 63.4044054,10.62220699 63.40443126,10.62224371 63.40445147,10.62227601 63.40445996,10.62231689 63.40445799,10.62231015 63.40439285,10.62230297 63.4043813,10.62229491 63.4043723,10.62228909 63.40436671,10.62229007 63.40436392,10.62228545 63.40436048,10.62228639 63.40435829,10.62228271 63.40435581,10.62228266 63.40435015,10.6222811 63.40434702,10.62227168 63.4043365,10.62225609 63.4043),(10.62006591 63.40532577,10.6200559 63.4053267,10.62004534 63.4053297,10.62004601 63.40533739,10.62004721 63.40535392,10.62008666 63.40535344,10.62016102 63.40535637,10.62021284 63.40534091,10.62021812 63.40534076,10.62023409 63.40533995,10.6202402 63.40533915,10.62024308 63.40534152,10.62025013 63.40533846,10.62025747 63.40534009,10.62026465 63.40534292,10.62026983 63.40534473,10.62028032 63.40534257,10.6203058 63.40534344,10.6203174 63.40534242,10.62032426 63.40533604,10.62031961 63.40532633,10.62031496 63.40532098,10.62032694 63.40531468,10.62031525 63.40531035,10.62032263 63.40530815,10.62031139 63.40530892,10.62030679 63.40530722,10.62029458 63.40530616,10.62027979 63.4053071,10.62025975 63.40530893,10.62025844 63.40531256,10.62007909 63.40532487,10.62006591 63.40532577),(10.62139697 63.40434978,10.62139529 63.40434944,10.62139573 63.40435038,10.62139583 63.40435219,10.62139072 63.40435275,10.62139178 63.40435375,10.62138922 63.4043547,10.62138764 63.4043549,10.62138827 63.40435521,10.6213922 63.40435442,10.62138788 63.40435605,10.62138626 63.40435619,10.62138714 63.40435806,10.62138559 63.4043569,10.62138399 63.4043595,10.62138443 63.40435654,10.62138157 63.40435952,10.62138243 63.40436509,10.6213965 63.40435959,10.62140067 63.40436042,10.62139769 63.40435839,10.62140065 63.40435442,10.62140298 63.404351,10.62140169 63.40434867,10.62139697 63.40434978),(10.62128752 63.40506787,10.62138008 63.4050706,10.62142605 63.40506085,10.621427 63.40506001,10.62142645 63.40505372,10.62128752 63.40506787),(10.62324963 63.40477812,10.62323608 63.40479162,10.62323417 63.40479253,10.62323344 63.40479426,10.62321447 63.40481317,10.62321093 63.40483939,10.62320945 63.40484885,10.62320428 63.40486361,10.62319823 63.40487605,10.62319823 63.40489509,10.62319823 63.40493841,10.62326647 63.40491686,10.62330567 63.40489664,10.6233187 63.40488447,10.62332941 63.40487265,10.62333532 63.40486322,10.62337138 63.40484148,10.62346668 63.4047626,10.62343426 63.40476263,10.62344023 63.40475931,10.62345671 63.40475221,10.62343882 63.40474566,10.62342727 63.4047431,10.62340844 63.40474247,10.62333695 63.40475543,10.62334175 63.40476668,10.62332583 63.40476866,10.62332455 63.40476843,10.62331657 63.40476981,10.62324963 63.40477812))
81	POLYGON((10.5378913 63.40945315,10.53799486 63.40985078,10.53718419 63.41081288,10.53719257 63.41085998,10.53720019 63.41090748,10.53719269 63.41090505,10.53720689 63.4109131,10.5371831 63.41090354,10.53719068 63.41092045,10.53720714 63.41096533,10.53866855 63.40918275,10.5378913 63.40945315),(10.53845324 63.40929151,10.53838133 63.40935829,10.53849487 63.40935339,10.53845324 63.40929151))
82	POLYGON((10.29897475 63.36117905,10.29539969 63.36013633,10.29620593 63.36122438,10.29809914 63.36133902,10.2963313 63.36157022,10.29788063 63.36229192,10.29889233 63.36243961,10.30182004 63.36195935,10.30182132 63.36160317,10.30230758 63.36049202,10.30148856 63.35994442,10.29897475 63.36117905),(10.30077225 63.36045064,10.30064076 63.36050085,10.30059792 63.36054437,10.3004396 63.36058502,10.30039604 63.36063098,10.30034954 63.36065805,10.30023531 63.36072261,10.30019186 63.36074953,10.30067143 63.36075431,10.30073433 63.36075509,10.30074782 63.36075501,10.3007658 63.36075504,10.30077183 63.36075683,10.30078359 63.36075833,10.30079018 63.36076017,10.30079303 63.36074747,10.30079303 63.36074462,10.30079285 63.36074201,10.3007921 63.36074084,10.30079122 63.36073987,10.30079221 63.36073863,10.30079208 63.36073787,10.30079303 63.36073545,10.30079303 63.36073366,10.30079199 63.360731,10.30079185 63.36072423,10.30077225 63.36045064))
83	POLYGON((10.52929191 63.40589359,10.52917736 63.40583187,10.52789742 63.40921076,10.52789382 63.40975403,10.52798543 63.41102505,10.52791998 63.41133847,10.52863428 63.41214975,10.52953504 63.41214446,10.53215676 63.41038575,10.53200889 63.40979345,10.53193306 63.40936058,10.53201075 63.4087515,10.53197901 63.40598675,10.52929191 63.40589359),(10.53080635 63.41070087,10.53078406 63.410703,10.53075208 63.410708,10.53070934 63.41070418,10.53064964 63.41071067,10.53045738 63.41071883,10.53046983 63.41076005,10.53045709 63.41079808,10.53046232 63.41082009,10.53045914 63.41089186,10.5303854 63.41099282,10.53052645 63.41110001,10.5306097 63.41110695,10.5306235 63.41115558,10.53054376 63.41117071,10.5305397 63.41123678,10.5304888 63.41128434,10.53063612 63.41129363,10.53069919 63.41129032,10.53074519 63.41128185,10.53076913 63.41126934,10.53078294 63.41124889,10.53077564 63.41121038,10.53077446 63.41120933,10.53079329 63.41121337,10.53082473 63.41118127,10.53081607 63.41116176,10.53082739 63.4111437,10.53078502 63.41103988,10.53077884 63.41104122,10.53086186 63.41089723,10.53086113 63.41082793,10.53086503 63.41079696,10.53086713 63.41078498,10.53087412 63.41077379,10.53086755 63.41076536,10.53087338 63.41075719,10.53086849 63.4107516,10.5308655 63.41074287,10.53086513 63.41073369,10.53085662 63.41072485,10.53083879 63.41071698,10.53080635 63.41070087),(10.52861679 63.41064956,10.52857371 63.41065186,10.52850222 63.41065738,10.52848785 63.41068243,10.52844704 63.41071985,10.52841462 63.41078123,10.52853238 63.41091138,10.52869088 63.41085837,10.52870521 63.4107394,10.52869221 63.41070119,10.52868034 63.4106889,10.52867686 63.41067631,10.52867983 63.41064348,10.52861679 63.41064956),(10.53044819 63.40633452,10.53032339 63.40654386,10.53046664 63.40656241,10.53051615 63.40654668,10.53044819 63.40633452),(10.52944281 63.40945689,10.52909557 63.40940105,10.52907947 63.40953637,10.52912658 63.40967847,10.52912131 63.40972738,10.52907312 63.40981029,10.52909642 63.40986113,10.52923629 63.40990248,10.52935626 63.40988791,10.52945508 63.40987238,10.52954337 63.4098505,10.52962396 63.40984077,10.52967292 63.40981652,10.52971166 63.4097757,10.52973772 63.40973593,10.52976906 63.40970166,10.52981428 63.40954894,10.52981271 63.40943713,10.52944281 63.40945689))
84	POLYGON((10.65120815 63.32311955,10.64794414 63.32360305,10.647481 63.32358696,10.64765125 63.32276503,10.64708677 63.32379771,10.64678072 63.32304174,10.64616961 63.32365522,10.64653305 63.32445734,10.64631 63.3246678,10.64573174 63.32480283,10.6460888 63.32557017,10.64641228 63.32503165,10.64642058 63.32576069,10.6463657 63.3257206,10.64628974 63.32591188,10.64649746 63.32599601,10.64628294 63.32617876,10.64632168 63.32628587,10.6462142 63.32660366,10.64623938 63.3265322,10.64628754 63.32679613,10.64580827 63.32696304,10.64619468 63.32690462,10.64619468 63.32795656,10.64809001 63.33146237,10.65146327 63.33139403,10.65387963 63.33006705,10.65153965 63.3291105,10.65373802 63.32903863,10.65373804 63.32763544,10.65373805 63.32673652,10.65349476 63.32592862,10.65373807 63.32471858,10.65373809 63.32316067,10.65195178 63.32392836,10.65120815 63.32311955),(10.65105216 63.32552842,10.65078876 63.32568729,10.65080609 63.32584307,10.65077953 63.32587462,10.65080693 63.32594497,10.65083786 63.32597921,10.65080564 63.32600042,10.65079767 63.32601858,10.65081135 63.32603345,10.65082387 63.32605805,10.65080498 63.32610697,10.6508215 63.32616316,10.65090571 63.32615435,10.65098767 63.32614446,10.65102882 63.32612222,10.6511155 63.32611045,10.65120438 63.32612473,10.65127439 63.32610852,10.65138388 63.32610747,10.65141019 63.32606325,10.65146255 63.32601892,10.65149634 63.32598385,10.6515705 63.32589581,10.65156541 63.32582631,10.65152075 63.32570698,10.65141671 63.32562982,10.65125532 63.32566613,10.65105216 63.32552842),(10.65099268 63.32798112,10.65089123 63.32797174,10.65041385 63.32798281,10.65039384 63.3279904,10.64994472 63.32797903,10.64989745 63.32811625,10.64981547 63.32837862,10.64978373 63.32853553,10.64965933 63.32864946,10.64957264 63.32888077,10.65026464 63.32890827,10.65054945 63.32889423,10.65074738 63.32890827,10.65083713 63.32889399,10.65092233 63.32888122,10.65102911 63.32886821,10.65107674 63.32885367,10.65114656 63.32884532,10.65118453 63.3288045,10.65116225 63.32877608,10.65118726 63.32874868,10.65120326 63.32872433,10.65119188 63.32871856,10.65119642 63.32870744,10.65120521 63.32869534,10.65119139 63.32866655,10.65119443 63.32865855,10.65120774 63.32865131,10.65121317 63.32864475,10.65121976 63.32862686,10.6512237 63.32861829,10.65121114 63.32860418,10.65120256 63.32859421,10.65121663 63.32856158,10.65122382 63.32848089,10.65103025 63.32806236,10.65100088 63.3279926,10.65099801 63.32799265,10.65099268 63.32798112))
85	POLYGON((10.30411735 63.36214235,10.30476582 63.36255651,10.30628631 63.36243121,10.30766792 63.36258554,10.30790622 63.36120542,10.31014082 63.36162623,10.31007404 63.36047402,10.30411735 63.36214235),(10.30962404 63.36098442,10.3095274 63.36101323,10.30945863 63.36099626,10.30950547 63.36103057,10.30967487 63.36103026,10.30968268 63.36102425,10.30962404 63.36098442))
86	POLYGON((10.57248442 63.30860576,10.57171883 63.30839856,10.57163527 63.30835477,10.5711674 63.30773812,10.57178636 63.30796565,10.5711195 63.3074973,10.5699426 63.30734097,10.56990283 63.30736168,10.57102749 63.30801396,10.56958961 63.30735036,10.57309397 63.30958254,10.57380159 63.30954086,10.57248442 63.30860576))
87	POLYGON((10.51245602 63.30354504,10.51234243 63.30357599,10.51238903 63.30363384,10.51234268 63.30367208,10.51232123 63.30370259,10.51526232 63.30464129,10.5150502 63.303603,10.51513914 63.30109681,10.51435774 63.30266387,10.51408662 63.30250821,10.51271705 63.30340836,10.51245602 63.30354504),(10.51289119 63.30332104,10.51288235 63.30332483,10.51287587 63.30332655,10.51286864 63.30332896,10.5128564 63.30333308,10.51284823 63.3033365,10.51284256 63.30334096,10.51282392 63.30335717,10.51278411 63.30338176,10.51278152 63.30338453,10.51275071 63.30340059,10.51275434 63.30339522,10.51265439 63.30345083,10.51252483 63.30351839,10.5125026 63.30352917,10.5124904 63.30353752,10.51247794 63.30354524,10.5124755 63.3035469,10.51247422 63.30354946,10.51246711 63.30355097,10.51246254 63.3035517,10.51245416 63.30355343,10.51244141 63.30355818,10.51245484 63.3035604,10.51247454 63.30356068,10.51247813 63.30356052,10.51248138 63.30356077,10.51248343 63.30356103,10.51248479 63.30356085,10.51248573 63.30356092,10.51248758 63.30356081,10.51248883 63.30356104,10.5124908 63.30356097,10.51249352 63.30356084,10.51249436 63.30356056,10.51249617 63.30356022,10.51253188 63.30356027,10.51278371 63.3035586,10.5128105 63.30353011,10.51283529 63.30352596,10.51286651 63.30353186,10.51290473 63.30351433,10.51300869 63.30349691,10.51300754 63.30344115,10.5130122 63.30342458,10.51301064 63.30338427,10.51300601 63.30336753,10.51300589 63.30336153,10.51301587 63.30334375,10.51301693 63.30332707,10.51302027 63.30331337,10.51302225 63.30328483,10.51301557 63.30326208,10.51294331 63.30326673,10.51289119 63.30332104))
88	POLYGON((10.49434861 63.38015417,10.49401361 63.37964846,10.49419431 63.37930507,10.49416379 63.37929872,10.49420314 63.37928209,10.49802733 63.37942969,10.49418091 63.37924762,10.49343033 63.38037012,10.49319027 63.38171405,10.4939032 63.38146965,10.49332169 63.38217517,10.49365206 63.38262278,10.4934636 63.38373899,10.49201917 63.38420592,10.4941618 63.38510853,10.49510259 63.38524384,10.4955368 63.38542589,10.49474807 63.38564328,10.49584618 63.38563997,10.49724636 63.38565592,10.49604545 63.38557602,10.49761436 63.38559245,10.49914292 63.38465851,10.49945277 63.3845398,10.49915435 63.38456749,10.49922453 63.38401247,10.49909863 63.38390132,10.49919478 63.38357337,10.49910816 63.38348602,10.49434861 63.38015417),(10.49708829 63.38211515,10.49697297 63.38205906,10.49690055 63.38199057,10.496832 63.38194798,10.49680868 63.38207934,10.49681889 63.38214425,10.49681475 63.38216385,10.49682061 63.38217646,10.49682343 63.38218391,10.49681167 63.38219281,10.49679939 63.38220429,10.49684982 63.3822075,10.4968709 63.38220792,10.49689166 63.38220733,10.49690422 63.38220673,10.49691228 63.38220587,10.49691633 63.38220436,10.49692394 63.38220541,10.49693234 63.38220636,10.4969433 63.38220512,10.49697927 63.38220611,10.49706113 63.38220706,10.49724732 63.38219548,10.49722361 63.38217888,10.49714105 63.38214509,10.49709493 63.38212119,10.4970918 63.38212028,10.49708829 63.38211515))
89	POLYGON((10.49497738 63.34394188,10.49546406 63.34397815,10.49475045 63.34410285,10.4955777 63.34396467,10.4953865 63.34571678,10.49628343 63.34410566,10.4957687 63.34382697,10.49497738 63.34394188))
90	POLYGON((10.60991938 63.38393694,10.60968345 63.3839651,10.60967599 63.3839677,10.60985038 63.38396753,10.6096724 63.38396992,10.61016682 63.38399224,10.60991938 63.38393694))
91	POLYGON((10.55542581 63.34537367,10.554876 63.3447589,10.55542788 63.34380996,10.55502463 63.34278599,10.55402189 63.34310271,10.55453247 63.34298083,10.55416848 63.34382432,10.55287509 63.34284135,10.55496524 63.34584473,10.55451268 63.34659531,10.55446097 63.34664028,10.55212947 63.34350281,10.55446273 63.34664812,10.55535198 63.34755803,10.55747622 63.34688621,10.55542581 63.34537367),(10.55495562 63.34540649,10.55494301 63.34578454,10.55495915 63.34581099,10.55526822 63.34598495,10.55524861 63.34574389,10.55495562 63.34540649))
92	POLYGON((10.48040818 63.37528806,10.48093109 63.37599918,10.48285028 63.37624226,10.48524408 63.37509639,10.48514881 63.37466256,10.48533024 63.37376996,10.48533497 63.37369892,10.48529525 63.37363839,10.48534248 63.37236165,10.48063221 63.36982073,10.47989904 63.37011065,10.47896773 63.37156583,10.47895234 63.37214317,10.47907095 63.37299554,10.47981361 63.37467508,10.48040818 63.37528806),(10.48144879 63.37495675,10.48078008 63.37494992,10.48059527 63.37513712,10.48074061 63.37532331,10.48085876 63.37544667,10.48126728 63.37544391,10.48134639 63.37544819,10.48138504 63.3754444,10.48141696 63.37544124,10.48148846 63.37543987,10.48151699 63.37542149,10.48153077 63.37539431,10.48153123 63.37534779,10.48153253 63.37526082,10.48144879 63.37495675))
